NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
69857465,SPS NYIMAS RARA SANTANG,SPS,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D7966F-27D0-4F6F-98D0-21270476D6BD,KHOTIMATUN,,Belum Tersedia,45283,,45283,6,14 Sep 2016,,,2016-11-22,ABU SALAM DJUBAEDI KONTAP,AG5510
69857464,SPS AL BAROKAH,SPS,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7738A81-B873-4BC0-AB81-4251627B7C6A,K. SAEFUN,,Belum Tersedia,45283,,45283,1,01 Aug 2012,,,2016-11-23,AL KAROMAH,AG5511
20264329,TK TUNAS SEJATI,TK,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8042424-B62B-44D3-8E63-7AB14DB2B169,fajriah,,Belum Tersedia,,,,12,29 Oct 2010,12,13,2010-10-29,tunas sejati,AA3766
69960888,SPS BKB KEMAS KARTINIH,SPS,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACAAAAE4-D171-4371-8647-92EB38BF0DD5,WATONI,,-,45283,bkbkemaskartinih@gmail.com,45283,AHU-0015027.AH.01.04,10 Oct 2017,0,0,,ESHAN WANTONI,AG5512
69857441,PAUD ASSYIFA,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87F3FBD6-6AE7-4A7A-ADFD-716AC90C1CFC,RATIM,,-,45271,paud.assyifa.ujungaris@gmail.com,45271,420.1/KEP.29-PLS/0234-68,18 Aug 2011,14-X.A-2003,,,PKBM ASSYIFA,AA3767
69996135,SMP SAINS NU AL ANSHORY,SMP,Kec. Bangodua,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3038021-A82A-427F-9BF7-93995918C66D,Ade Irpan Al Anshory,"Mulyono, SH",-,45272,yamfidaindramayu2018@gmail.com,45272,01,02 Nov 2018,AHU-0015732.AH.01.04.Tahun 2018,AHU-0020690.AH.01.12.Tahun 2018,2018-11-12,Yayasan ALMASLAHAH FI ALDAROIN,AX1781
69956659,TK RAUDLATUS SHIBYAN KEDOKANBUNDER,TK,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/450CD8CA-8717-4D49-A93D-7FBD15E8CC3E,K.Rofi'i Ahmad,,-,45283,88zaen@gmail.com,45283,AHU.04323.50.10.2014,05 Aug 2014,000000000000000000000000000000,00000000000000000000000000000000000,2014-08-05,Almasyarikil Anwariyah Bani Lukman,AG5513
69857576,PAUD PELANGI,SPS,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09C9297-099A-41E5-B265-4A48761AE19B,EPAH SOHEPAH,,Belum Tersedia,45255,,45255,,20 Jul 2007,,,2013-04-04,PELANGI,AD5512
69857578,PAUD BUNDA AISYAH,SPS,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68C66306-18C8-4D30-9D21-9DFAE55FFB31,DARTIM SE,,Belum Tersedia,45255,bundaaisyah@gmail.com,45255,AHU-1467.AH.01.04.THN.2014,07 Nov 2013,,,2017-02-17,BUNDA SEJAHTERA,AD5513
20264115,TK BAITURROHMAN,TK,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FA718FE-0C03-4288-8C9C-53DA49F820B9,AHMAD FAUZI,,-,45271,,45271,1099/102.20/Kep/OT/1995,20 Aug 1995,,,1995-08-20,AL - FUDHOLA,AA3768
69924444,PAUD AL-MUJAHIDIN,SPS,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D536960-7FF6-4720-8AD1-BD86FF7712B2,ABDULLAH NURDIN,,Belum Tersedia,,,,56,01 Jan 2016,,,2016-11-25,NURUL FALAH JAYA MULYA,AG5514
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,H.MISKA.S.Pd.MM,,Belum Tersedia,45255,,45255,196,13 Feb 2017,0000157.AH.01.04,,2017-02-13,YAYASAN AN-NUR CIPAAT,AD5514
P9934404,PKBM PUTRA WIJAYA,PKBM,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B564FBD3-880C-42D4-B126-82EEACBB828A,"ADE IRAWAN, S.Pd","ADE IRAWAN, S.Pd",-,45283,yayasanputrawijaya@yahoo.com,45283,06,07 Dec 2015,W.11U 12.01.10.273/2015,AHU-0029792.AH.01.04.TAHUN 2015,2015-12-07,PUTRA WIJAYA,AG5515
69959154,PAUD NAWA KARTIKA,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50BEC830-F38F-40D3-AB8A-6E6982044DEA,RASIYEM,,-,45271,varras215@gmail.com,45271,421.1/KEP.236-PLS/2016,24 Oct 2015,,,2017-08-26,NAWA KARTIKA,AA3769
69857571,PAUD NUSA INDAH,SPS,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3D1B111-4737-4C7F-83BA-C5D6730DE94E,Mahmud Ali,,-,45255,Anipah0@gmail.com,45255,03/Kep.Yay.AM/V/2013,23 Jan 2010,,,2017-11-18,AL MA'ARIF,AD5515
69920362,SPS WIJAYA KUSUMAH,SPS,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F5E2728-BBEA-4FE1-9913-A4198A4C327C,Eti Tutiyah,,Belum Tersedia,45274,sps.wijayakusuma@yahoo.com,45274,69/SK/KUWU/II/2009,18 Jun 2009,-,-,2016-12-30,SPS Wijaya Kusuma,AA3778
69909661,PAUD UNGGUL BAKTI,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDB7E7CD-8825-403F-8359-344F989F5B20,SARTINIH,,-,45271,paudunggulbakti@gmail.com,45271,37,30 Apr 2013,,,,PAUD UNGGUL BAKTI,AA3770
69892476,SMK ISLAM DARUL FIKRI,SMK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9F19053-890C-4F73-9EB0-12A832C695E5,K.DUNYADI ASMUDI,SELAMET,-,45255,yayasandarulfikribongas2014@gmail.com,45255,121,29 Dec 2014,AHU-11299.50.10.2014,AHU-11299.50.10.2014,2014-12-29,Yayasan Darul Fikri Bongas Indramayu,AD5516
69892480,SMP ISLAM DARUL FIKRI,SMP,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B20982E4-09AC-447E-B25D-9EB2D90D765C,K.DUNYADI ASMUDI,SELAMET,-,45255,yayasandarulfikribongas2014@gmail.com,45255,121,29 Dec 2014,AHU-11299.50.10.2014,AHU-11299.50.10.2014,2014-12-29,Yayasan Darul Fikri Bongas Indramayu,AD5516
20264112,TK AZ-ZAHRO,TK,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73988693-83E9-43EB-B14B-5491607FEACE,ABDUL HARIS,,Belum Tersedia,45271,,45271,03,09 Feb 2007,,,,YPIS AL-MUBAROKATUZZAHRO,AA3771
69932990,KELOMPOK BERMAIN AZZAHRO,KB,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E4F1D64-AE41-4F19-9A64-1EECD60F34BE,ABDUL HARIS,,Belum Tersedia,45271,,45271,03,09 Feb 2007,,,,YPIS AL-MUBAROKATUZZAHRO,AA3771
20264198,TK MELATI KLIWED,TK,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F79BFC6-934B-4002-B26A-CDFFEF409BA6,ASNADI,,-,45274,mujidah3@gmail.com,45274,1183/102.1/KEP/OT/96,18 Dec 1996,,,2016-09-06,LPM,AD5361
69891362,TK PAUD PERMATA IBU,TK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B571836C-16E1-456D-9316-DAC356D30600,KURTI,,Belum Tersedia,,,,,30 Mar 2017,,,2017-03-30,PERMATA IBU,AD5517
69857436,PAUD AL MUTMAINAH,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11E5ACB6-6990-42EE-86D4-B5F9EAAD91AA,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857437,PAUD ANGGREK,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/545D7901-6A4E-491C-B5F7-6BD843DD2C10,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857439,PAUD AL-ISTIQOMAH,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACC9B929-D519-47AD-B666-1A06105A1832,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857440,PAUD KESAMBI,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AB2730F-4B64-418C-8170-FD1B119FE166,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857442,PAUD BAABUL JANNAH,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AF53A24-CBF4-442A-B5EF-7FC632DD6E12,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857443,PAUD NURUL HUSNA,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6320C954-6EF4-4FB8-B8CA-D55332DDF81A,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857444,PAUD AL HIKMAH,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FEE5A33-67BA-42B4-B94D-C6AD5B496E75,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857446,PAUD MAWAR,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/929BEAC6-C19A-4486-90C0-0F1CD0AF144D,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
69857447,PAUD NAKULA,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30F48A30-C05F-45BD-B1E4-F898DA3125AA,SYUKRON NURYADI,,-,45271,nurulhusnawds@gmail.com,45271,285.-,29 Apr 2015,,3-XXII-PPAT-2009,2009-04-08,NURUL HUSNA,AA3772
20233765,SMP MA ARIF BONGAS,SMP,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/108AC014-2CF5-E011-8F72-2D52EDEB8A90,"Mahmud Ali, S.Pd.I",SANAH ALFIAN,-,45255,yayasan_almaarifbongas@yahoo.co.id,45255,02,05 Mar 1998,AHU-1236,AH.01.04,2014-04-01,Yayasan Al Ma'arif Bongas,AD5518
69922447,SPS AL-IKHLAS,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3D4BE50-D909-4D95-9167-27AE9836B285,SRI WIJAYATI,,-,45271,spsalikhlas4@gmail.com,45271,02/DS.2015.II.2007,14 Jun 2007,,,2018-12-27,Pemerintah Pusat,AA3773
69757511,SMAS NU TENAJAR KIDUL,SMA,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EAC007A4-75E3-45A0-858C-551C43E4BCBD,"Muhson Ahmad, S. Ag, M. HI",,Belum Tersedia,45274,yahimu@gmail.com,45274,33,08 Feb 1995,373/102/Kep/C/87,019/C/Kep/1.1983,1987-06-01,Hidayatul Mubtadi'in,AD5362
69857575,PAUD INSAN MADANI,SPS,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABBF7D26-AA42-4D5B-B02F-3D3491DF7E8B,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
69972933,TK IT INSAN MADANI,TK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7240D3D4-FE96-42AB-92CB-FBC1769A4065,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
69972934,TK IT SUMBER MULYA,TK,Kec. Haurgeulis,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2452BD95-2267-468A-AE0A-24FD1826BEBF,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
69974615,SMP ISLAM TERPADU INSAN MADANI,SMP,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62672180-86FC-442E-AF80-C23F5AEE424E,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
69982120,SD ISLAM TERPADU (IT) INSAN MADANI,SD,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F0AF526-D0D5-4E2B-A2DF-0789B0C7A531,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
70006418,TK. ANDIKA,TK,Kec. Anjatan,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1FCE809-FE8D-406F-94E9-525219EEA279,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
70011547,TK. IT. INSAN KAMIL,TK,Kec. Gabuswetan,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61831ADE-6ED4-4B86-BB4B-E4F496F5E417,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
70012244,SPS. DARUL HIKMAH,TK,Kec. Gabuswetan,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97AEF2F0-503D-4A54-A210-FDA8ACB2501D,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
K5669100,LKP INSAN MADANI,Kursus,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F752D60-00F0-40EE-A21A-E6B52FAF8C21,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
P2961325,PKBM AN NAAFIAH,PKBM,Kec. Patrol,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E27A1D28-B290-4C26-8422-1C6F2F8DCA48,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
P2967564,PKBM INSAN MADANI,PKBM,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E406372-C6C9-405F-BD1D-A2F1F924889A,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
P9959713,PKBM SUMBER MULYA,PKBM,Kec. Haurgeulis,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37CAC652-8943-4129-94D2-DE91CDD80FAF,"USWANDI,S.Sos.,M.Si",Rapika Hasanah,-,45255,paudinsanmadanibongas@gmail.com,45255,02,07 Oct 2014,C-119,C-119,2014-10-07,YAYASAN INSAN MADANI BONGAS,AD5519
69857445,PAUD SILIH ASIH,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B177C065-7854-456F-A04A-C3F1AD89B988,yayu yuniarti,,0,45271,silihasihpaud@gmail.com,45271,AHU-0014408.AH.01.07 TAHUN 2017,20 Sep 2018,0,0,2018-09-20,SPS SILIH ASIH,AA3774
69920351,SPS PALA,SPS,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDC7384E-8990-4AB4-9B8B-9A6F820C087E,Suwaryo,,-,45274,spspala@gmail.com,45274,36/ds.013/sk.kw/2012,01 Jan 2011,,,2011-01-01,LPM Tenajar Kidul,AD5363
20216059,SMP PLUS DAARUL SAADAH,SMP,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/607AC014-2CF5-E011-ACDD-759471C5E91C,Hj. RUMINIH,Marta Tilahar,Belum Tersedia,45255,,45255,AHU-1707.AH.01.04/2013,04 Apr 2013,,,,Daarul Sa'adah Bongas,AD5520
69757941,SMKS NU BONGAS,SMK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67024BDC-5AE3-4656-B4D8-AC98D5C59229,Hj. RUMINIH,Marta Tilahar,Belum Tersedia,45255,,45255,AHU-1707.AH.01.04/2013,04 Apr 2013,,,,Daarul Sa'adah Bongas,AD5520
69932637,PAUD HARAPAN BANGSA,SPS,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C2F90A-7C0F-422B-9482-AF5F8442BBB7,Hj. Juharti,,-,45271,spsharapanbgs@gmail.com,45271,06,01 Feb 2018,,,2016-12-23,PAUD HARAPAN BANGSA,AA3775
20268574,SMKS NU KERTASEMAYA,SMK,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/227C0B18-85A3-494A-83FF-D05FD22488A3,"H. M. Munawir Amin, M.Pd.I",Ahmad Syifa,Belum Tersedia,45274,,45274,AHU-1324.AH.01.02 Tahun 2008,27 May 2008,,,,Yayasan Pendidikan dan Pengembangan Islam Amin Mubarok-Mahmudah Anas,AD5364
69945455,SMK AL HIJRAH BONGAS,SMK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C37CFD8-0D58-4053-8FD7-9A93569E4D5D,TAUFIK HIDAYAT,LUTHFIYAH IRBAH,-,45255,yys.republikmax@gmail.com,45255,1,06 Jun 2016,AHU-0027539.AH.01.04.Tahun 2016,AHU-0027539.AH.01.04.Tahun 2016,2016-06-15,YAYASAN REPUBLIK MAX,AD5521
69956284,TK REPUBLIK,TK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B525924-FCB4-4DA3-A407-C66499958B29,TAUFIK HIDAYAT,LUTHFIYAH IRBAH,-,45255,yys.republikmax@gmail.com,45255,1,06 Jun 2016,AHU-0027539.AH.01.04.Tahun 2016,AHU-0027539.AH.01.04.Tahun 2016,2016-06-15,YAYASAN REPUBLIK MAX,AD5521
69957088,SMK REPUBLIK,SMK,Kec. Haurgeulis,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44A54392-DE98-441C-A956-DE34B0ADE5CB,TAUFIK HIDAYAT,LUTHFIYAH IRBAH,-,45255,yys.republikmax@gmail.com,45255,1,06 Jun 2016,AHU-0027539.AH.01.04.Tahun 2016,AHU-0027539.AH.01.04.Tahun 2016,2016-06-15,YAYASAN REPUBLIK MAX,AD5521
70025778,TK. WANAKAYA,TK,Kec. Haurgeulis,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E6C9629-E1D2-41FB-BD2D-06F9932FEC66,TAUFIK HIDAYAT,LUTHFIYAH IRBAH,-,45255,yys.republikmax@gmail.com,45255,1,06 Jun 2016,AHU-0027539.AH.01.04.Tahun 2016,AHU-0027539.AH.01.04.Tahun 2016,2016-06-15,YAYASAN REPUBLIK MAX,AD5521
P9998839,PKBM REPUBLIK,PKBM,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D86F45A-2354-4BC9-92EB-793580626C02,TAUFIK HIDAYAT,LUTHFIYAH IRBAH,-,45255,yys.republikmax@gmail.com,45255,1,06 Jun 2016,AHU-0027539.AH.01.04.Tahun 2016,AHU-0027539.AH.01.04.Tahun 2016,2016-06-15,YAYASAN REPUBLIK MAX,AD5521
69924434,PAUS AL-ISLAH BALONG GEDE,SPS,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5683AEF-6CE9-45C7-A3D9-11ADFB20E56B,Warkisa S.H,,-,45274,paudalishlahbalonggede@gmail.com,45274,,25 Feb 2017,,,2017-02-25,Pemerintah Desa Larangan Jambe,AD5365
69754529,SD NU RASO - WANASARI,SD,Kec. Bangodua,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70272E13-2CF5-E011-BC2B-3D0715EE9EBC,Machfudz Syamsul hadi,,Belum Tersedia,45272,,45272,,,,,,Yayasan Islam Al Fudhola,AA3776
69945623,SMK DARUL MUFLIHIN BONGAS,SMK,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66D88DE7-4D4F-4962-962F-868F368AFA78,KASDULLAH,,-,45255,smkdarulmuflihin.bongas@gmail.com,45255,16,16 Apr 2016,2107,217,2016-08-18,YAYASAN NIHAYATUL ANWAR,AD5522
69982427,KELOMPOK BERMAIN AR- RACHMAN JAYA,KB,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B614A6C-38C6-472C-AFCF-7DA07B10E5A4,IWAN HERIDWAN,SRI INTAN KOMALASARI,-,45271,arrachmanjaya@gmail.com,45271,82,,421.1/KEP.59-PAUD,AHU-0009528.AH.01.07.TAHUN 2018,,AR-RACHMAN,AA3777
20215933,SMP NU TENAJAR KIDUL,SMP,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E01BA514-2CF5-E011-BFE6-F160DD69B6A5,"Muhson Ahmad, S. Ag",Lailatul Intikhobah,-,45274,yahimu@gmail.com,45274,33,08 Feb 1995,373/102/Kep/C/87,019/C/Kep/1.1983,1987-06-01,Yayasan Hidayatul Mubtadi'in Tenajar Kidul,AD5366
20215985,SMAS YAPIN KERTASEMAYA,SMA,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A01C77FD-D453-4A6E-A633-9FE245FB8C7D,NURLAELAH,,0234-355435,45274,,45274,27,16 Mar 2009,,,,YAPIN,AD5367
69933037,PAUD AL-HIDAYAH,SPS,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55292451-5938-4F45-AFBA-B6F74FF03558,MUHAEMIN BIN SUKMARA,,-,45255,-,45255,34,10 Mar 2016,-,-,2016-10-21,YAYASAN PENDIDIKAN ISLAM AL HIDAYAH,AD5523
69992832,TK. MIFTAHUL JANNAH,TK,Kec. Widasari,Kab. Indramayu,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/491C1B23-51CD-456B-BC6B-72689B0DD210,JUWANDA,Yaskuri,-,45271,miftahuljannah.indramayu@gmail.com,45271,15,15 Jun 2020,AHU-0009794.AH.01.04.TAHUN 2020,AHU-0012783.AH.01.12.Tahun 2020,2020-06-24,YAYASAN  MIFTAHUL JANNAH INDRAMAYU,AX7604
